id,text,county,created_at,sentiment_score,sentiment_label,keywords,retweet_count,favorite_count,source_type,username,location,title,source,url,health_relevance_score,interest_score,date,outbreak_occurred,health_relevance_score_computed,is_recent,is_weekend,text_length,word_count,has_county,is_social_media,is_news,is_official,engagement_score,high_engagement
13,The Kisii County health department is investigating a suspected pneumonia outbreak. Several residents have presented with dizziness and dizziness. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,kisii,2025-09-24 18:44:32.862758,-0.38008397545257394,negative,"['pneumonia', 'kisii']",0,0,news,,,Kisii hospitals overwhelmed with Pneumonia patients,Kenya Medical Times,https://synthetic-news.ke/article/1758728672_12,0.7858290425649015,0,2025-09-24,0,0.5,False,False,279,36,1,0,1,1,0,0
14,The Kakamega County health department is investigating a suspected malaria outbreak. Several residents have presented with headache and headache. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,kakamega,2025-07-17 15:44:32.869276,-0.25106763205170973,negative,"['malaria', 'kakamega']",0,0,news,,,Kakamega hospitals overwhelmed with Malaria patients,Citizen Digital,https://synthetic-news.ke/article/1752756272_13,0.7509938925565545,0,2025-07-17,1,0.75,False,False,278,36,1,0,1,1,0,0
15,Health officials in Nyeri County have confirmed multiple cases of yellow fever. Residents are experiencing symptoms including vomiting and vomiting. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,nyeri,2025-09-11 13:44:32.869276,-0.24320533931188826,negative,"['yellow fever', 'nyeri']",0,0,news,,,Yellow Fever cases surge in Nyeri County,KBC News,https://synthetic-news.ke/article/1757587472_14,0.7634141281859715,0,2025-09-11,0,0.5,False,False,287,43,1,0,1,1,0,0
16,The Kericho County health department is investigating a suspected pneumonia outbreak. Several residents have presented with vomiting and vomiting. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,kericho,2025-09-10 04:44:32.869276,-0.2927806474749829,negative,"['pneumonia', 'kericho']",0,0,news,,,Kericho hospitals overwhelmed with Pneumonia patients,Daily Nation,https://synthetic-news.ke/article/1757468672_15,0.9464150491735106,0,2025-09-10,0,0.5,False,False,279,36,1,0,1,1,0,0
17,The Mombasa County health department is investigating a suspected yellow fever outbreak. Several residents have presented with cough and cough. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,mombasa,2025-09-09 04:44:32.869276,-0.26499170132941186,negative,"['yellow fever', 'mombasa']",0,0,news,,,Health officials investigate Yellow Fever outbreak in Mombasa,Capital FM,https://synthetic-news.ke/article/1757382272_16,0.7254193151054978,0,2025-09-09,1,0.75,False,False,276,37,1,0,1,1,0,0
18,Health officials in Machakos County have confirmed multiple cases of typhoid. Residents are experiencing symptoms including weakness and weakness. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,machakos,2025-09-21 14:44:32.869276,-0.20785712859646108,negative,"['typhoid', 'machakos']",0,0,news,,,Health workers respond to Typhoid cases in Machakos,KBC News,https://synthetic-news.ke/article/1758455072_17,0.7988298060071212,0,2025-09-21,0,0.25,False,True,285,42,1,0,1,1,0,0
19,The Kisii County health department is investigating a suspected influenza outbreak. Several residents have presented with weakness and weakness. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,kisii,2025-08-05 10:44:32.874117,-0.30338273218524126,negative,"['influenza', 'kisii']",0,0,news,,,Health officials investigate Influenza outbreak in Kisii,Daily Nation,https://synthetic-news.ke/article/1754379872_18,0.8319383411773602,0,2025-08-05,1,0.75,False,False,277,36,1,0,1,1,0,0
20,Health officials in Nyeri County have confirmed multiple cases of measles. Residents are experiencing symptoms including headache and headache. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,nyeri,2025-09-11 08:44:32.874117,-0.22768515086992347,negative,"['measles', 'nyeri']",0,0,news,,,Measles outbreak: Nyeri County affected,Kenya Health News,https://synthetic-news.ke/article/1757569472_19,0.8612943572152043,0,2025-09-11,0,0.25,False,False,282,42,1,0,1,1,0,0
21,The Nairobi County health department is investigating a suspected meningitis outbreak. Several residents have presented with vomiting and vomiting. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,nairobi,2025-08-04 18:44:32.877617,-0.3032706812628324,negative,"['meningitis', 'nairobi']",0,0,news,,,Health officials investigate Meningitis outbreak in Nairobi,Kenya Medical Times,https://synthetic-news.ke/article/1754322272_20,0.8362295222033481,0,2025-08-04,0,0.5,False,False,280,36,1,0,1,1,0,0
22,The Garissa County health department is investigating a suspected pneumonia outbreak. Several residents have presented with weakness and weakness. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,garissa,2025-09-01 03:44:32.877617,-0.3047499660906273,negative,"['pneumonia', 'garissa']",0,0,news,,,Garissa County reports increase in Pneumonia infections,Kenya Medical Times,https://synthetic-news.ke/article/1756687472_21,0.7121478455022804,0,2025-09-01,0,0.5,False,False,279,36,1,0,1,1,0,0
23,Health officials in Garissa County have confirmed multiple cases of measles. Residents are experiencing symptoms including nausea and nausea. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,garissa,2025-07-24 12:44:32.877617,-0.2991092206312247,negative,"['measles', 'garissa']",0,0,news,,,Measles cases surge in Garissa County,Daily Nation,https://synthetic-news.ke/article/1753350272_22,0.8789018365514467,0,2025-07-24,0,0.25,False,False,280,42,1,0,1,1,0,0
24,Health officials in Garissa County have confirmed multiple cases of dengue. Residents are experiencing symptoms including chills and chills. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,garissa,2025-08-25 01:44:32.877617,-0.3441130071000877,negative,"['dengue', 'garissa']",0,0,news,,,Health workers respond to Dengue cases in Garissa,Kenya Health News,https://synthetic-news.ke/article/1756075472_23,0.802686029307579,0,2025-08-25,0,0.25,False,False,279,42,1,0,1,1,0,0
25,The Nairobi County health department is investigating a suspected covid outbreak. Several residents have presented with fever and fever. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,nairobi,2025-09-23 10:44:32.882416,-0.35676737000718906,negative,"['covid', 'nairobi']",0,0,news,,,Nairobi hospitals overwhelmed with Covid patients,Citizen Digital,https://synthetic-news.ke/article/1758613472_24,0.8544021084150659,0,2025-09-23,1,1.0,False,False,269,36,1,0,1,1,0,0
26,Health officials in Eldoret County have confirmed multiple cases of flu. Residents are experiencing symptoms including fatigue and fatigue. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,eldoret,2025-07-19 10:44:32.884247,-0.2847469721192541,negative,"['flu', 'eldoret']",0,0,news,,,Residents urged to take precautions as Flu spreads in Eldoret,Health Kenya,https://synthetic-news.ke/article/1752911072_25,0.8407143441035125,0,2025-07-19,0,0.5,False,True,278,42,1,0,1,1,0,0
27,"Meru County is experiencing an increase in diarrhea cases. Local hospitals have reported patients with headache, headache, and headache. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",meru,2025-08-12 16:44:32.884247,-0.20013441936953066,negative,"['diarrhea', 'meru']",0,0,news,,,Ministry of Health issues Diarrhea alert for Meru,Health Kenya,https://synthetic-news.ke/article/1755006272_26,0.84952227111854,0,2025-08-12,0,0.25,False,False,266,36,1,0,1,1,0,0
28,The Eldoret County health department is investigating a suspected covid outbreak. Several residents have presented with nausea and nausea. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,eldoret,2025-08-10 19:44:32.884247,-0.22353500824273895,negative,"['covid', 'eldoret']",0,0,news,,,Residents urged to take precautions as Covid spreads in Eldoret,Citizen Digital,https://synthetic-news.ke/article/1754844272_27,0.9463386680615385,0,2025-08-10,1,0.75,False,True,271,36,1,0,1,1,0,0
29,Health officials in Kericho County have confirmed multiple cases of pneumonia. Residents are experiencing symptoms including fatigue and fatigue. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,kericho,2025-09-29 14:44:32.884247,-0.2496966938815176,negative,"['pneumonia', 'kericho']",0,0,news,,,Pneumonia cases surge in Kericho County,Capital FM,https://synthetic-news.ke/article/1759146272_28,0.9364272095059619,0,2025-09-29,0,0.25,False,False,284,42,1,0,1,1,0,0
30,Health officials in Kilifi County have confirmed multiple cases of malaria. Residents are experiencing symptoms including nausea and nausea. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,kilifi,2025-08-15 22:44:32.884247,-0.2844100894505287,negative,"['malaria', 'kilifi']",0,0,news,,,Malaria cases surge in Kilifi County,Capital FM,https://synthetic-news.ke/article/1755287072_29,0.7657104367970267,0,2025-08-15,0,0.5,False,False,279,42,1,0,1,1,0,0
31,Health officials in Kakamega County have confirmed multiple cases of diarrhea. Residents are experiencing symptoms including fatigue and fatigue. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,kakamega,2025-07-19 20:44:32.884247,-0.3172259376348353,negative,"['diarrhea', 'kakamega']",0,0,news,,,Ministry of Health issues Diarrhea alert for Kakamega,The Standard,https://synthetic-news.ke/article/1752947072_30,0.7992915599658189,0,2025-07-19,0,0.25,False,True,284,42,1,0,1,1,0,0
32,The Nyeri County health department is investigating a suspected measles outbreak. Several residents have presented with fever and fever. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,nyeri,2025-10-08 02:44:32.884247,-0.31202934074547595,negative,"['measles', 'nyeri']",0,0,news,,,Health workers respond to Measles cases in Nyeri,Capital FM,https://synthetic-news.ke/article/1759880672_31,0.9173233648935866,0,2025-10-08,1,0.75,True,False,269,36,1,0,1,1,0,0
33,The Kakamega County health department is investigating a suspected pneumonia outbreak. Several residents have presented with cough and cough. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,kakamega,2025-09-25 04:44:32.884247,-0.2756169117419154,negative,"['pneumonia', 'kakamega']",0,0,news,,,Kakamega hospitals overwhelmed with Pneumonia patients,KBC News,https://synthetic-news.ke/article/1758764672_32,0.8012721713020438,0,2025-09-25,0,0.5,False,False,274,36,1,0,1,1,0,0
35,"Machakos County is experiencing an increase in influenza cases. Local hospitals have reported patients with headache, headache, and headache. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",machakos,2025-08-22 07:44:32.893460,-0.3870691225912664,negative,"['influenza', 'machakos']",0,0,news,,,Influenza outbreak: Machakos County affected,Capital FM,https://synthetic-news.ke/article/1755837872_34,0.7445094763920634,0,2025-08-22,0,0.5,False,False,271,36,1,0,1,1,0,0
36,"Bungoma County is experiencing an increase in measles cases. Local hospitals have reported patients with sweating, sweating, and sweating. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",bungoma,2025-07-31 21:44:32.893460,-0.3056266214633775,negative,"['measles', 'bungoma']",0,0,news,,,Bungoma County reports increase in Measles infections,Daily Nation,https://synthetic-news.ke/article/1753987472_35,0.807510285993149,0,2025-07-31,0,0.25,False,False,268,36,1,0,1,1,0,0
37,The Kilifi County health department is investigating a suspected malaria outbreak. Several residents have presented with sweating and sweating. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,kilifi,2025-08-19 18:44:32.893460,-0.22993864545741607,negative,"['malaria', 'kilifi']",0,0,news,,,Health officials investigate Malaria outbreak in Kilifi,Kenya Medical Times,https://synthetic-news.ke/article/1755618272_36,0.8709886769389785,0,2025-08-19,1,0.75,False,False,276,36,1,0,1,1,0,0
38,Health officials in Nairobi County have confirmed multiple cases of measles. Residents are experiencing symptoms including weakness and weakness. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,nairobi,2025-07-30 09:44:32.895994,-0.3008672808467383,negative,"['measles', 'nairobi']",0,0,news,,,Health officials investigate Measles outbreak in Nairobi,KBC News,https://synthetic-news.ke/article/1753857872_37,0.8183825791491024,0,2025-07-30,0,0.25,False,False,284,42,1,0,1,1,0,0
39,Health officials in Malindi County have confirmed multiple cases of meningitis. Residents are experiencing symptoms including sweating and sweating. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,malindi,2025-09-11 20:44:32.895994,-0.21619026778526157,negative,"['meningitis', 'malindi']",0,0,news,,,Meningitis outbreak: Malindi County affected,Health Kenya,https://synthetic-news.ke/article/1757612672_38,0.8843581760541372,0,2025-09-11,0,0.25,False,False,287,42,1,0,1,1,0,0
40,"Garissa County is experiencing an increase in measles cases. Local hospitals have reported patients with vomiting, vomiting, and vomiting. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",garissa,2025-07-22 22:44:32.895994,-0.3320562676427897,negative,"['measles', 'garissa']",0,0,news,,,Measles cases surge in Garissa County,Health Kenya,https://synthetic-news.ke/article/1753213472_39,0.8090624614438169,0,2025-07-22,0,0.25,False,False,268,36,1,0,1,1,0,0
41,"Eldoret County is experiencing an increase in influenza cases. Local hospitals have reported patients with weakness, weakness, and weakness. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",eldoret,2025-10-05 03:44:32.895994,-0.3825774520548223,negative,"['influenza', 'eldoret']",0,0,news,,,Residents urged to take precautions as Influenza spreads in Eldoret,Kenya Health News,https://synthetic-news.ke/article/1759625072_40,0.8736874693814556,0,2025-10-05,0,0.5,True,True,270,36,1,0,1,1,0,0
43,The Thika County health department is investigating a suspected influenza outbreak. Several residents have presented with headache and headache. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,thika,2025-09-18 19:44:32.895994,-0.37613864560217175,negative,"['influenza', 'thika']",0,0,news,,,Health workers respond to Influenza cases in Thika,Kenya Health News,https://synthetic-news.ke/article/1758213872_42,0.7659938105718669,0,2025-09-18,1,0.75,False,False,277,36,1,0,1,1,0,0
44,Health officials in Nairobi County have confirmed multiple cases of malaria. Residents are experiencing symptoms including fatigue and fatigue. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,nairobi,2025-09-04 16:44:32.901689,-0.29866550620798826,negative,"['malaria', 'nairobi']",0,0,news,,,Health officials investigate Malaria outbreak in Nairobi,KBC News,https://synthetic-news.ke/article/1756993472_43,0.9111962094343256,0,2025-09-04,0,0.5,False,False,282,42,1,0,1,1,0,0
45,Health officials in Machakos County have confirmed multiple cases of flu. Residents are experiencing symptoms including weakness and weakness. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,machakos,2025-08-05 14:44:32.901689,-0.22566279739447626,negative,"['flu', 'machakos']",0,0,news,,,Machakos County reports increase in Flu infections,Health Kenya,https://synthetic-news.ke/article/1754394272_44,0.7232339346283018,0,2025-08-05,0,0.5,False,False,281,42,1,0,1,1,0,0
46,The Mombasa County health department is investigating a suspected pneumonia outbreak. Several residents have presented with sweating and sweating. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,mombasa,2025-08-16 07:44:32.903440,-0.3643424662918416,negative,"['pneumonia', 'mombasa']",0,0,news,,,Health officials investigate Pneumonia outbreak in Mombasa,Daily Nation,https://synthetic-news.ke/article/1755319472_45,0.9077914023910276,0,2025-08-16,0,0.5,False,True,279,36,1,0,1,1,0,0
47,"Nakuru County is experiencing an increase in diarrhea cases. Local hospitals have reported patients with vomiting, vomiting, and vomiting. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",nakuru,2025-09-06 22:44:32.903440,-0.3944470217792606,negative,"['diarrhea', 'nakuru']",0,0,news,,,Residents urged to take precautions as Diarrhea spreads in Nakuru,Daily Nation,https://synthetic-news.ke/article/1757187872_46,0.8253978725624702,0,2025-09-06,0,0.25,False,True,268,36,1,0,1,1,0,0
